tconst;titleType;primaryTitle;originalTitle;startYear;score;is_genre_from_selection;is_keywords_from_selection;poster_url;genres
tt0098575;movie;Valmont;Valmont;1989;2;1;1;https://m.media-amazon.com/images/M/MV5BNjU3Nzk0NTAyNl5BMl5BanBnXkFtZTcwMzIwMzc3NA@@._V1_SX300.jpg;['drama', 'romance']
tt4936450;movie;Graduation;Bacalaureat;2016;2;1;1;;['crime', 'drama']
tt3646462;movie;Let's Sin;Itirazim Var;2014;2;1;1;;['action', 'crime', 'drama']
tt0314067;movie;Philanthropy;Filantropica;2002;2;1;1;;['comedy', 'drama']
tt1386691;movie;Shimmer Lake;Shimmer Lake;2017;2;1;1;https://m.media-amazon.com/images/M/MV5BZGQ5NzVjZGMtOGM5NC00NjI4LTg5NzQtMjYzOWExMmE1NWYwXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg;['crime', 'drama', 'mystery']
tt0109305;movie;Blue Chips;Blue Chips;1994;2;1;1;;['drama', 'sport']
tt0063678;movie;Teorema;Teorema;1968;2;1;1;;['drama', 'mystery']
tt0471571;movie;Athadu;Athadu;2005;2;1;1;;['action', 'thriller']
tt0475937;movie;The Abandoned;The Abandoned;2006;2;1;1;;['horror', 'mystery', 'thriller']
tt0040636;movie;The Naked City;The Naked City;1948;2;1;1;;['crime', 'drama', 'film-noir']
tt0033891;movie;Meet John Doe;Meet John Doe;1941;2;1;1;;['comedy', 'drama', 'romance']
tt0120728;movie;The Last Days of Disco;The Last Days of Disco;1998;2;1;1;;['comedy', 'drama', 'music']
tt2070649;movie;Silenced;Do-ga-ni;2011;2;1;1;;['drama']
tt0113010;movie;Fair Game;Fair Game;1995;2;1;1;;['action', 'romance', 'thriller']
tt0466816;movie;Hallam Foe;Hallam Foe;2007;2;1;1;;['drama', 'mystery', 'romance']
tt0249241;movie;Werckmeister Harmonies;Werckmeister harmóniák;2000;2;1;1;;['drama', 'mystery']
tt0060675;movie;Masculin Féminin;Masculin féminin;1966;2;1;1;;['drama', 'romance']
tt0273435;movie;Ararat;Ararat;2002;2;1;1;;['drama', 'war']
tt0480239;movie;Atlas Shrugged: Part I;Atlas Shrugged: Part I;2011;2;1;1;;['drama', 'mystery', 'sci-fi']
tt0110882;movie;Before the Rain;Pred dozhdot;1994;2;1;1;;['drama', 'war']
tt9076562;movie;Irresistible;Irresistible;2020;2;1;1;;['comedy', 'drama']
tt0163983;movie;Bless the Child;Bless the Child;2000;2;1;1;;['crime', 'drama', 'horror']
tt0402850;movie;The Big White;The Big White;2005;2;1;1;;['comedy', 'crime', 'drama']
tt0020697;movie;The Blue Angel;Der blaue Engel;1930;2;1;1;;['drama', 'music']
tt1718199;movie;Dragon;Wu xia;2011;2;1;1;;['action', 'crime', 'drama']
tt0077588;movie;The Fury;The Fury;1978;2;1;1;;['horror', 'sci-fi', 'thriller']
tt0114279;movie;Richard III;Richard III;1995;2;1;1;;['drama', 'sci-fi', 'war']
tt0120906;movie;Zero Effect;Zero Effect;1998;2;1;1;;['comedy', 'crime', 'drama']
tt5304464;movie;Happy End;Happy End;2017;2;1;1;;['drama']
tt0115561;movie;The Apartment;L'appartement;1996;2;1;1;;['drama', 'mystery', 'romance']
tt0094035;movie;The Stepfather;The Stepfather;1987;2;1;1;;['horror', 'thriller']
tt6916362;movie;Journal 64;Journal 64;2018;2;1;1;;['crime', 'mystery', 'thriller']
tt1486193;movie;5 Days of War;5 Days of War;2011;2;1;1;;['action', 'drama', 'war']
tt9173418;movie;Brahms: The Boy II;Brahms: The Boy II;2020;2;1;1;;['drama', 'horror', 'mystery']
tt0111732;movie;With Honors;With Honors;1994;2;1;1;;['comedy', 'drama']
tt0085743;movie;Jaane Bhi Do Yaaro;Jaane Bhi Do Yaaro;1983;2;1;1;;['comedy', 'crime', 'drama']
tt0091799;movie;Psycho III;Psycho III;1986;2;1;1;;['horror', 'mystery', 'thriller']
tt2503154;movie;The Den;The Den;2013;2;1;1;;['horror', 'mystery', 'thriller']
tt0480269;movie;Interview;Interview;2007;2;1;1;;['drama']
tt0107983;movie;Romeo Is Bleeding;Romeo Is Bleeding;1993;2;1;1;;['crime', 'drama', 'romance']
tt11140488;movie;The Wolf of Snow Hollow;The Wolf of Snow Hollow;2020;2;1;1;;['comedy', 'horror', 'thriller']
tt0058213;movie;Hush...Hush, Sweet Charlotte;Hush...Hush, Sweet Charlotte;1964;2;1;1;;['crime', 'drama', 'mystery']
tt0119210;movie;Switchback;Switchback;1997;2;1;1;;['crime', 'mystery', 'thriller']
tt0119668;movie;Midnight in the Garden of Good and Evil;Midnight in the Garden of Good and Evil;1997;2;1;1;;['crime', 'drama', 'mystery']
tt0199626;movie;In the Cut;In the Cut;2003;2;1;1;https://m.media-amazon.com/images/M/MV5BZjc5NzdiMjYtMWE5NC00MWEzLThiNmYtZjE4MjllZjgwYTU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;['mystery', 'thriller']
tt0186151;movie;Frequency;Frequency;2000;2;1;1;;['crime', 'drama', 'mystery']
tt0051201;movie;Witness for the Prosecution;Witness for the Prosecution;1957;2;1;1;;['crime', 'drama', 'mystery']
tt0120890;movie;Wild Things;Wild Things;1998;2;1;1;https://m.media-amazon.com/images/M/MV5BODMyYTlkNWYtODAzMC00ZjFiLWE3YjctMGUyMzM1MDk3ZDFlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;['crime', 'drama', 'mystery']
tt3967856;movie;Okja;Okja;2017;2;1;1;https://m.media-amazon.com/images/M/MV5BMjQxMTcxNDgxN15BMl5BanBnXkFtZTgwOTczNTIzMjI@._V1_SX300.jpg;['action', 'adventure', 'drama']
tt1206543;movie;Out of the Furnace;Out of the Furnace;2013;2;1;1;;['action', 'crime', 'drama']
tt0119395;movie;The Jackal;The Jackal;1997;2;1;1;https://m.media-amazon.com/images/M/MV5BYjZjMjE3MGUtNzliOS00ZTJhLTk5MWYtMzRmMjdiMDkxMjNlXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg;['action', 'crime', 'drama']
tt0385004;movie;House of Flying Daggers;Shi mian mai fu;2004;2;1;1;;['action', 'adventure', 'drama']
tt5742374;movie;You Were Never Really Here;You Were Never Really Here;2017;2;1;1;https://m.media-amazon.com/images/M/MV5BMDkwOTE0ZjMtZmRiYS00M2M3LWE3MzUtNzNmNmExNTNmNjg5XkEyXkFqcGdeQXVyODE1MjMyNzI@._V1_SX300.jpg;['crime', 'drama']
tt0405296;movie;A Scanner Darkly;A Scanner Darkly;2006;2;1;1;;['animation', 'crime', 'drama']
tt1315981;movie;A Single Man;A Single Man;2009;2;1;1;https://m.media-amazon.com/images/M/MV5BMzU5MTk4MjQ2M15BMl5BanBnXkFtZTcwNDU0MzEwMw@@._V1_SX300.jpg;['drama', 'romance']
tt1921064;movie;Pompeii;Pompeii;2014;2;1;1;;['action', 'adventure', 'drama']
tt0465580;movie;Push;Push;2009;2;1;1;https://m.media-amazon.com/images/M/MV5BMTM2NjE5NTYzMl5BMl5BanBnXkFtZTcwNzc3OTMyMg@@._V1_SX300.jpg;['action', 'sci-fi', 'thriller']
tt9893250;movie;I Care a Lot;I Care a Lot;2020;2;1;1;https://m.media-amazon.com/images/M/MV5BYWU2ZTRhNDMtMWYxMC00ZTVkLThjZmItZGY4MGU0YmZlMjJlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg;['comedy', 'crime', 'thriller']
tt0091605;movie;The Name of the Rose;Der Name der Rose;1986;2;1;1;;['crime', 'drama', 'mystery']
tt0393109;movie;Brick;Brick;2005;2;1;1;https://m.media-amazon.com/images/M/MV5BMTk4MjQzMzA2N15BMl5BanBnXkFtZTcwMTU2MzIzMQ@@._V1_SX300.jpg;['action', 'crime', 'drama']
tt5093026;movie;Papillon;Papillon;2017;2;1;1;;['adventure', 'biography', 'crime']
tt0425123;movie;Just Like Heaven;Just Like Heaven;2005;2;1;1;https://m.media-amazon.com/images/M/MV5BMTk0Njk2OTY2N15BMl5BanBnXkFtZTcwNTAxNjAzMQ@@._V1_SX300.jpg;['comedy', 'drama', 'fantasy']
tt2381991;movie;The Huntsman: Winter's War;The Huntsman: Winter's War;2016;2;1;1;;['action', 'adventure', 'drama']
tt0070034;movie;Enter the Dragon;Enter the Dragon;1973;2;1;1;https://m.media-amazon.com/images/M/MV5BNGZiMTkyNzQtMDdmZi00ZDNkLWE4YTAtZGNlNTIzYzQyMGM2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg;['action', 'crime', 'drama']
tt1259528;movie;Den of Thieves;Den of Thieves;2018;2;1;1;https://m.media-amazon.com/images/M/MV5BMzYyODcwMDAyM15BMl5BanBnXkFtZTgwOTA4MjIwNDI@._V1_SX300.jpg;['action', 'crime', 'drama']
tt0120873;movie;U.S. Marshals;U.S. Marshals;1998;2;1;1;;['action', 'crime', 'thriller']
tt2241351;movie;Money Monster;Money Monster;2016;2;1;1;https://m.media-amazon.com/images/M/MV5BMTgzMjU1NDUwMl5BMl5BanBnXkFtZTgwODg1NjY0ODE@._V1_SX300.jpg;['crime', 'drama', 'mystery']
tt1592525;movie;Lockout;Lockout;2012;2;1;1;https://m.media-amazon.com/images/M/MV5BOWNiNjY5YjctNzk5ZS00NzRmLWE3ZDUtNmMyZGMxYzk5ODU4XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg;['action', 'sci-fi', 'thriller']
tt0120907;movie;eXistenZ;eXistenZ;1999;2;1;1;;['horror', 'sci-fi', 'thriller']
tt4572514;movie;Patriots Day;Patriots Day;2016;2;1;1;;['action', 'crime', 'drama']
tt1161864;movie;The Rite;The Rite;2011;2;1;1;https://m.media-amazon.com/images/M/MV5BMTcxNTAxMTMzNF5BMl5BanBnXkFtZTcwMjQ1MDAxNA@@._V1_SX300.jpg;['drama', 'horror', 'mystery']
tt1216487;movie;The Girl Who Played with Fire;Flickan som lekte med elden;2009;2;1;1;https://m.media-amazon.com/images/M/MV5BMjI0MjIxMDIwNF5BMl5BanBnXkFtZTcwODk5MDc1Mw@@._V1_SX300.jpg;['action', 'crime', 'drama']
tt0090264;movie;A View to a Kill;A View to a Kill;1985;2;1;1;;['action', 'adventure', 'thriller']
tt0446755;movie;The Painted Veil;The Painted Veil;2006;2;1;1;;['drama', 'romance']
tt0146838;movie;Any Given Sunday;Any Given Sunday;1999;2;1;1;;['drama', 'sport']
tt0421239;movie;Red Eye;Red Eye;2005;2;1;1;https://m.media-amazon.com/images/M/MV5BNzAxNjc1ODczOF5BMl5BanBnXkFtZTcwMjE3MjEzMw@@._V1_SX300.jpg;['thriller']
tt0365907;movie;A Walk Among the Tombstones;A Walk Among the Tombstones;2014;2;1;1;;['action', 'crime', 'drama']
tt1588170;movie;I Saw the Devil;Ang-ma-reul bo-at-da;2010;2;1;1;https://m.media-amazon.com/images/M/MV5BZjRmNjc5MTYtYjc3My00ZjNiLTg4YjUtMTQ0ZTFkZmMxMDUzXkEyXkFqcGdeQXVyNDY5MTUyNjU@._V1_SX300.jpg;['action', 'crime', 'drama']
tt0040522;movie;Bicycle Thieves;Ladri di biciclette;1948;2;1;1;https://m.media-amazon.com/images/M/MV5BNmI1ODdjODctMDlmMC00ZWViLWI5MzYtYzRhNDdjYmM3MzFjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg;['drama']
tt3104988;movie;Crazy Rich Asians;Crazy Rich Asians;2018;2;1;1;;['comedy', 'drama', 'romance']
tt0120681;movie;From Hell;From Hell;2001;2;1;1;https://m.media-amazon.com/images/M/MV5BMTM1MjkxNTQxMV5BMl5BanBnXkFtZTYwMDMxNDg2._V1_SX300.jpg;['horror', 'mystery', 'thriller']
tt0074958;movie;Network;Network;1976;2;1;1;;['drama']
tt0022100;movie;M;M - Eine Stadt sucht einen Mörder;1931;2;1;1;https://m.media-amazon.com/images/M/MV5BODA4ODk3OTEzMF5BMl5BanBnXkFtZTgwMTQ2ODMwMzE@._V1_SX300.jpg;['crime', 'mystery', 'thriller']
tt3322940;movie;Annabelle;Annabelle;2014;2;1;1;https://m.media-amazon.com/images/M/MV5BOTQwZmQyYzEtODk5ZC00OTY3LWExMjAtYzRjNWFhNGM3MzBlXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg;['horror', 'mystery', 'thriller']
tt3640424;movie;Allied;Allied;2016;2;1;1;https://m.media-amazon.com/images/M/MV5BZWEyMzg4ZWUtYmZhMC00Yjk2LWEyYjktODVmN2M3YTA2ZmNjXkEyXkFqcGdeQXVyNjQ2Mjg3OTI@._V1_SX300.jpg;['action', 'drama', 'romance']
tt0465602;movie;Shoot 'Em Up;Shoot 'Em Up;2007;2;1;1;;['action', 'thriller']
tt0116583;movie;The Hunchback of Notre Dame;The Hunchback of Notre Dame;1996;2;1;1;https://m.media-amazon.com/images/M/MV5BNzMxMDc4OGItODBiZi00NjYyLThiMzctMzQwZjgzYWE0MzQzXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_SX300.jpg;['animation', 'drama', 'family']
tt6155172;movie;Roma;Roma;2018;2;1;1;https://m.media-amazon.com/images/M/MV5BMTU0OTc3ODk4Ml5BMl5BanBnXkFtZTgwMzM4NzI5NjM@._V1_SX300.jpg;['drama']
tt0277027;movie;I Am Sam;I Am Sam;2001;2;1;1;;['drama']
tt0103074;movie;Thelma & Louise;Thelma & Louise;1991;2;1;1;https://m.media-amazon.com/images/M/MV5BMjIxNDgzMDE2MF5BMl5BanBnXkFtZTcwNzY5NTk1NA@@._V1_SX300.jpg;['adventure', 'crime', 'drama']
tt3766354;movie;The Equalizer 2;The Equalizer 2;2018;2;1;1;;['action', 'crime', 'thriller']
tt0301357;movie;Good Bye Lenin!;Good Bye Lenin!;2003;2;1;1;;['comedy', 'drama', 'romance']
tt1314655;movie;Devil;Devil;2010;2;1;1;https://m.media-amazon.com/images/M/MV5BZDVmZGExMTEtNjk5OS00MTFkLWI0ZDMtNzg4YWFmNGY3NjRkXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg;['horror', 'mystery', 'thriller']
tt5439796;movie;Logan Lucky;Logan Lucky;2017;2;1;1;https://m.media-amazon.com/images/M/MV5BMTYyODg0NDU1OV5BMl5BanBnXkFtZTgwNjcxMzU0MjI@._V1_SX300.jpg;['comedy', 'crime', 'drama']
tt0120768;movie;The Negotiator;The Negotiator;1998;2;1;1;https://m.media-amazon.com/images/M/MV5BOGE1YTI2NjItNDAyYy00YzI3LTlmNDUtYWU0ZmFlNWE3N2ViL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg;['action', 'crime', 'drama']
tt0120784;movie;Payback;Payback;1999;2;1;1;;['action', 'crime', 'drama']
tt1174732;movie;An Education;An Education;2009;2;1;1;;['drama']
tt0032976;movie;Rebecca;Rebecca;1940;2;1;1;;['drama', 'mystery', 'romance']
tt1615065;movie;Savages;Savages;2012;2;1;1;https://m.media-amazon.com/images/M/MV5BMTk0ODIyNDAyMF5BMl5BanBnXkFtZTcwMTQ5Nzg3Nw@@._V1_SX300.jpg;['crime', 'thriller']
tt5814060;movie;The Nun;The Nun;2018;2;1;1;;['horror', 'mystery', 'thriller']
tt1502407;movie;Halloween;Halloween;2018;2;1;1;https://m.media-amazon.com/images/M/MV5BMmMzNjJhYjUtNzFkZi00MWQ4LWJiMDEtYWM0NTAzNGZjMTI3XkEyXkFqcGdeQXVyOTE2OTMwNDk@._V1_SX300.jpg;['crime', 'horror', 'thriller']
tt0290673;movie;Irréversible;Irréversible;2002;2;1;1;https://m.media-amazon.com/images/M/MV5BNTdhM2FhOWItM2NiNC00YjYwLTkxZGEtYzNhYWM3YzU2NDQzXkEyXkFqcGdeQXVyMTYzMDM0NTU@._V1_SX300.jpg;['crime', 'drama', 'mystery']
tt0103855;movie;The Bodyguard;The Bodyguard;1992;2;1;1;;['action', 'drama', 'music']
tt0080761;movie;Friday the 13th;Friday the 13th;1980;2;1;1;;['horror', 'mystery', 'thriller']
tt0089881;movie;Ran;Ran;1985;2;1;1;;['action', 'drama', 'war']
tt0090329;movie;Witness;Witness;1985;2;1;1;;['crime', 'drama', 'romance']
tt1293847;movie;xXx: Return of Xander Cage;xXx: Return of Xander Cage;2017;2;1;1;https://m.media-amazon.com/images/M/MV5BMzcwMjkxMzQ3NV5BMl5BanBnXkFtZTgwMzgyNDA5MDI@._V1_SX300.jpg;['action', 'adventure', 'thriller']
tt0498399;movie;We Own the Night;We Own the Night;2007;2;1;1;;['action', 'crime', 'drama']
tt0056217;movie;The Man Who Shot Liberty Valance;The Man Who Shot Liberty Valance;1962;2;1;1;https://m.media-amazon.com/images/M/MV5BMGEyNzhkYzktMGMyZS00YzRiLWJlYjktZjJkOTU5ZDY0ZGI4XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg;['drama', 'western']
tt0113071;movie;First Knight;First Knight;1995;2;1;1;;['action', 'adventure', 'drama']
tt0061811;movie;In the Heat of the Night;In the Heat of the Night;1967;2;1;1;;['crime', 'drama', 'mystery']
tt1186367;movie;Ninja Assassin;Ninja Assassin;2009;2;1;1;https://m.media-amazon.com/images/M/MV5BMTcxNDYzMjU1Ml5BMl5BanBnXkFtZTcwMTYzOTM3Mg@@._V1_SX300.jpg;['action', 'thriller']
tt0101921;movie;Fried Green Tomatoes;Fried Green Tomatoes;1991;2;1;1;;['drama']
tt0139809;movie;The Thirteenth Floor;The Thirteenth Floor;1999;2;1;1;https://m.media-amazon.com/images/M/MV5BODYxZTZlZTgtNTM5MC00N2RhLTg3MjUtNGVkMDJjMGY3YzA5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;['mystery', 'sci-fi', 'thriller']
tt0114558;movie;Strange Days;Strange Days;1995;2;1;1;;['action', 'crime', 'drama']
tt1912398;movie;God Bless America;God Bless America;2011;2;1;1;;['comedy', 'crime', 'drama']
tt2937898;movie;A Most Violent Year;A Most Violent Year;2014;2;1;1;https://m.media-amazon.com/images/M/MV5BMjE4OTY4ODg3Ml5BMl5BanBnXkFtZTgwMTI1MTg1MzE@._V1_SX300.jpg;['action', 'crime', 'drama']
tt0113481;movie;Johnny Mnemonic;Johnny Mnemonic;1995;2;1;1;;['action', 'drama', 'sci-fi']
tt4540710;movie;Miss Sloane;Miss Sloane;2016;2;1;1;;['drama']
tt0111507;movie;Three Colors: White;Trois couleurs: Blanc;1994;2;1;1;https://m.media-amazon.com/images/M/MV5BNTliYTI1YTctMTE0Mi00NDM0LThjZDgtYmY3NGNiODBjZjAwXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg;['comedy', 'drama', 'romance']
tt0098536;movie;Turner & Hooch;Turner & Hooch;1989;2;1;1;https://m.media-amazon.com/images/M/MV5BMGYxNjdjMTItMmUwYy00NzNhLTk1NjctZWVkZTMzZTYzNjBmXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg;['comedy', 'crime', 'drama']
tt0094947;movie;Dangerous Liaisons;Dangerous Liaisons;1988;2;1;1;;['drama', 'romance']
tt1137450;movie;Death Wish;Death Wish;2018;2;1;1;;['action', 'crime', 'drama']
tt3850590;movie;Krampus;Krampus;2015;2;1;1;;['comedy', 'drama', 'fantasy']
tt2101341;movie;Dead Man Down;Dead Man Down;2013;2;1;1;;['action', 'crime', 'drama']
tt0219699;movie;The Gift;The Gift;2000;2;1;1;;['drama', 'fantasy', 'horror']
tt0120177;movie;Spawn;Spawn;1997;2;1;1;;['action', 'drama', 'horror']
tt0099052;movie;Arachnophobia;Arachnophobia;1990;2;1;1;;['comedy', 'horror', 'thriller']
tt0088993;movie;Day of the Dead;Day of the Dead;1985;2;1;1;https://m.media-amazon.com/images/M/MV5BNWVmMzlhZGYtMWRiOS00MGIwLTk5YTAtZGE4OTcyYjU3YzZmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;['horror', 'thriller']
tt2402157;movie;The November Man;The November Man;2014;2;1;1;;['action', 'thriller']
tt0085407;movie;The Dead Zone;The Dead Zone;1983;2;1;1;;['drama', 'horror', 'sci-fi']
tt0104815;movie;El Mariachi;El mariachi;1992;2;1;1;;['action', 'crime', 'thriller']
tt0433387;movie;Harsh Times;Harsh Times;2005;2;1;1;;['action', 'crime', 'drama']
tt2910814;movie;The Signal;The Signal;2014;2;1;1;;['drama', 'mystery', 'sci-fi']
tt0113409;movie;In the Mouth of Madness;In the Mouth of Madness;1995;2;1;1;;['drama', 'horror', 'mystery']
tt4003440;movie;The House That Jack Built;The House That Jack Built;2018;2;1;1;https://m.media-amazon.com/images/M/MV5BNDQ4Y2E5ODktODI5ZS00ZGVkLTgyZTEtNWY1ZjNiZTFjOTE3XkEyXkFqcGdeQXVyODY3Nzc0OTk@._V1_SX300.jpg;['crime', 'drama', 'horror']
tt0478134;movie;In the Valley of Elah;In the Valley of Elah;2007;2;1;1;;['crime', 'drama', 'mystery']
tt0861689;movie;Blindness;Blindness;2008;2;1;1;;['drama', 'mystery', 'sci-fi']
tt7752126;movie;Brightburn;Brightburn;2019;2;1;1;https://m.media-amazon.com/images/M/MV5BMjc0YzM2ZjItNzE3OS00NTRhLTkyNTUtMjY5Y2Y5NTU3OWI0XkEyXkFqcGdeQXVyNjU2NTI4MjE@._V1_SX300.jpg;['drama', 'horror', 'mystery']
tt0044741;movie;Ikiru;Ikiru;1952;2;1;1;;['drama']
tt0274812;movie;Secretary;Secretary;2002;2;1;1;;['comedy', 'drama', 'romance']
tt0364045;movie;Taking Lives;Taking Lives;2004;2;1;1;https://m.media-amazon.com/images/M/MV5BMTA3NDMyNzI5NTdeQTJeQWpwZ15BbWU3MDQxNDEyMzM@._V1_SX300.jpg;['crime', 'mystery', 'thriller']
tt0069293;movie;Solaris;Solyaris;1972;2;1;1;;['drama', 'mystery', 'sci-fi']
tt2870612;movie;As Above, So Below;As Above, So Below;2014;2;1;1;;['horror', 'mystery', 'thriller']
tt0280707;movie;Gosford Park;Gosford Park;2001;2;1;1;;['comedy', 'drama', 'mystery']
tt1023481;movie;Step Up 2: The Streets;Step Up 2: The Streets;2008;2;1;1;https://m.media-amazon.com/images/M/MV5BMTc0NzYxOTgxOF5BMl5BanBnXkFtZTcwMTgxMjc1MQ@@._V1_SX300.jpg;['drama', 'music', 'romance']
tt0154420;movie;The Celebration;Festen;1998;2;1;1;;['drama']
tt1528071;movie;Horns;Horns;2013;2;1;1;https://m.media-amazon.com/images/M/MV5BMTQ2Nzk5NzIxMF5BMl5BanBnXkFtZTgwNTM2NTc5MjE@._V1_SX300.jpg;['comedy', 'crime', 'drama']
tt0304415;movie;Mona Lisa Smile;Mona Lisa Smile;2003;2;1;1;;['drama']
tt2980648;movie;The Hundred-Foot Journey;The Hundred-Foot Journey;2014;2;1;1;https://m.media-amazon.com/images/M/MV5BMTQ3Mjg2MTE4M15BMl5BanBnXkFtZTgwMzcyNDMwMjE@._V1_SX300.jpg;['comedy', 'drama']
tt0419887;movie;The Kite Runner;The Kite Runner;2007;2;1;1;;['drama']
tt0119099;movie;Fallen;Fallen;1998;2;1;1;;['action', 'crime', 'drama']
tt0465551;movie;Notes on a Scandal;Notes on a Scandal;2006;2;1;1;;['crime', 'drama', 'romance']
tt0116908;movie;The Long Kiss Goodnight;The Long Kiss Goodnight;1996;2;1;1;https://m.media-amazon.com/images/M/MV5BNTkzOWZkN2QtNDJkYy00OTdjLThlNDQtNDg4MjMyMWE5Y2U5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;['action', 'crime', 'drama']
tt0119173;movie;G.I. Jane;G.I. Jane;1997;2;1;1;;['action', 'drama', 'war']
tt0411061;movie;88 Minutes;88 Minutes;2007;2;1;1;;['crime', 'drama', 'mystery']
tt0120791;movie;Practical Magic;Practical Magic;1998;2;1;1;;['comedy', 'drama', 'fantasy']
tt0851578;movie;Paprika;Papurika;2006;2;1;1;;['animation', 'drama', 'fantasy']
tt8364368;movie;Crawl;Crawl;2019;2;1;1;;['action', 'horror', 'thriller']
tt0103919;movie;Candyman;Candyman;1992;2;1;1;https://m.media-amazon.com/images/M/MV5BYjVjYjhlNTQtN2UxOC00Njk5LWFjNDctODNjZTI1ZGM0ZDZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;['horror', 'thriller']
tt0211933;movie;Awake;Awake;2007;2;1;1;;['crime', 'drama', 'mystery']
tt0120461;movie;Volcano;Volcano;1997;2;1;1;;['action', 'drama', 'sci-fi']
tt0070917;movie;The Wicker Man;The Wicker Man;1973;2;1;1;;['horror', 'mystery', 'thriller']
tt0077766;movie;Jaws 2;Jaws 2;1978;2;1;1;;['adventure', 'horror', 'thriller']
tt0344510;movie;A Very Long Engagement;Un long dimanche de fiançailles;2004;2;1;1;https://m.media-amazon.com/images/M/MV5BZWI4ZTgwMzktNjk3Yy00OTlhLTg3YTAtMTA1MWVlMWJiOTRiXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg;['drama', 'mystery', 'romance']
tt4560436;movie;Mile 22;Mile 22;2018;2;1;1;;['action', 'thriller']
tt1645089;movie;Inside Job;Inside Job;2010;2;1;1;;['crime', 'documentary']
tt0110322;movie;Legends of the Fall;Legends of the Fall;1994;2;1;1;https://m.media-amazon.com/images/M/MV5BMTYwMjYxNTAyN15BMl5BanBnXkFtZTgwMTc3MjkyMTE@._V1_SX300.jpg;['drama', 'romance', 'war']
tt0458481;movie;Sin City: A Dame to Kill For;Sin City: A Dame to Kill For;2014;2;1;1;;['action', 'crime', 'thriller']
tt4857264;movie;The Invisible Guest;Contratiempo;2016;2;1;1;https://m.media-amazon.com/images/M/MV5BMDk0YzAwYjktMWFiZi00Y2FmLWJmMmMtMzUyZDZmMmU5MjkzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg;['crime', 'drama', 'mystery']
tt1457767;movie;The Conjuring;The Conjuring;2013;2;1;1;https://m.media-amazon.com/images/M/MV5BMTM3NjA1NDMyMV5BMl5BanBnXkFtZTcwMDQzNDMzOQ@@._V1_SX300.jpg;['horror', 'mystery', 'thriller']
tt1454029;movie;The Help;The Help;2011;2;1;1;https://m.media-amazon.com/images/M/MV5BMTM5OTMyMjIxOV5BMl5BanBnXkFtZTcwNzU4MjIwNQ@@._V1_SX300.jpg;['drama']
tt2103281;movie;Dawn of the Planet of the Apes;Dawn of the Planet of the Apes;2014;2;1;1;https://m.media-amazon.com/images/M/MV5BMTgwODk3NDc1N15BMl5BanBnXkFtZTgwNTc1NjQwMjE@._V1_SX300.jpg;['action', 'adventure', 'drama']
tt0325710;movie;The Last Samurai;The Last Samurai;2003;2;1;1;https://m.media-amazon.com/images/M/MV5BMzkyNzQ1Mzc0NV5BMl5BanBnXkFtZTcwODg3MzUzMw@@._V1_SX300.jpg;['action', 'drama']
tt0337978;movie;Live Free or Die Hard;Live Free or Die Hard;2007;2;1;1;https://m.media-amazon.com/images/M/MV5BNDQxMDE1OTg4NV5BMl5BanBnXkFtZTcwMTMzOTQzMw@@._V1_SX300.jpg;['action', 'thriller']
tt5580390;movie;The Shape of Water;The Shape of Water;2017;2;1;1;https://m.media-amazon.com/images/M/MV5BNGNiNWQ5M2MtNGI0OC00MDA2LWI5NzEtMmZiYjVjMDEyOWYzXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_SX300.jpg;['adventure', 'drama', 'fantasy']
tt1637688;movie;In Time;In Time;2011;2;1;1;https://m.media-amazon.com/images/M/MV5BMjA3NzI1ODc1MV5BMl5BanBnXkFtZTcwMzI5NjQwNg@@._V1_SX300.jpg;['action', 'sci-fi', 'thriller']
